Station;Year;Tavg;Tavg_SE;Pr;Sn;Sn_SE;Tavg_base;Tavg_base_SE;Sn_base;Sn_base_SE;Pr_base;Pr_base_SE;T_anomaly;Sn_anomaly;Pr_anomaly;Tavg_last_decade;Tavg_last_decade_SE;Sn_last_decade;Sn_last_decade_SE;Pr_last_decade;Pr_last_decade_SE;T_diff;Sn_diff;Pr_diff;T_anomaly_roll_mean;Pr_anomaly_roll_mean;Sn_anomaly_roll_mean;Tavg_roll_mean;Pr_roll_mean;Sn_roll_mean;T_anomaly_roll_mean_from_1976;Pr_anomaly_roll_mean_from_1976;Sn_anomaly_roll_mean_from_1976;Tavg_roll_mean_from_1976;Pr_roll_mean_from_1976;Sn_roll_mean_from_1976
average_by_all_station;2008;-3,3367366182043199;4,25461779533152;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;1,64682111753674487;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;1,046676110996743292;NA;NA;-3,936881624744322;NA;NA;1,0466761109967433;NA;NA;-3,936881624744322;NA;NA
average_by_all_station;2009;-5,5407149210746764;5,02155096255741;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;-0,55715718533361169;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,951244650708454875;NA;NA;-4,032313085032610;NA;NA;0,9512446507084549;NA;NA;-4,032313085032610;NA;NA
average_by_all_station;2010;-6,0985809987077273;4,85244860460312;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;-1,11502326296666254;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,888850156784324885;NA;NA;-4,094707578956740;NA;NA;0,8888501567843249;NA;NA;-4,094707578956740;NA;NA
average_by_all_station;2011;-1,9982967680543797;4,17334823986938;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;2,98526096768668481;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;1,130077416194233297;NA;NA;-3,853480319546831;NA;NA;1,1300774161942333;NA;NA;-3,853480319546831;NA;NA
average_by_all_station;2012;-3,7611419294513015;4,82233322967399;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;1,22241580628976321;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;1,138367966866980385;NA;NA;-3,845189768874084;NA;NA;1,1383679668669804;NA;NA;-3,845189768874084;NA;NA
average_by_all_station;2013;-3,0267399442816045;4,33769118963096;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;1,95681779145946022;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;1,165873622793585529;NA;NA;-3,817684112947479;NA;NA;1,1658736227935855;NA;NA;-3,817684112947479;NA;NA
average_by_all_station;2014;-4,4122901353577788;4,55681526695101;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;0,57126760038328595;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;1,131981800493219170;NA;NA;-3,851575935247846;NA;NA;1,1319818004932192;NA;NA;-3,851575935247846;NA;NA
average_by_all_station;2015;-1,8103905098905924;4,06919593235943;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;3,17316722585047239;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;1,204425975282310324;NA;NA;-3,779131760458754;NA;NA;1,2044259752823103;NA;NA;-3,779131760458754;NA;NA
average_by_all_station;2016;-2,5982304932540314;4,61688918870776;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;2,38532724248703332;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;1,494703876880351334;NA;NA;-3,488853858860713;NA;NA;1,4947038768803513;NA;NA;-3,488853858860713;NA;NA
average_by_all_station;2017;-2,1361363897901713;3,94182175067921;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;2,84742134595089347;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;1,511631864934406488;NA;NA;-3,471925870806658;NA;NA;1,5116318649344065;NA;NA;-3,471925870806658;NA;NA
